Tanggal,Status,IpAddress,Nik
"09/22/23 06:54:00",0,"192.168.48.111","1318"
"09/22/23 06:54:00",0,"192.168.48.111","4451"
"09/22/23 06:57:00",0,"192.168.48.111","4933"
"09/22/23 06:59:00",0,"192.168.48.111","4608"
"09/22/23 07:00:00",0,"192.168.48.111","4711"
"09/22/23 07:02:00",0,"192.168.48.111","4574"
"09/22/23 07:02:00",0,"192.168.48.111","4183"
"09/22/23 07:03:00",0,"192.168.48.111","4341"
"09/22/23 07:03:00",0,"192.168.48.111","1850"
"09/22/23 07:03:00",0,"192.168.48.111","4685"
"09/22/23 07:03:00",0,"192.168.48.111","4692"
"09/22/23 07:04:00",0,"192.168.48.111","4595"
"09/22/23 07:04:00",0,"192.168.48.111","1415"
"09/22/23 07:04:00",0,"192.168.48.111","1424"
"09/22/23 07:04:00",0,"192.168.48.111","4500"
"09/22/23 07:04:00",0,"192.168.48.111","1313"
"09/22/23 07:04:00",0,"192.168.48.111","1423"
"09/22/23 07:04:00",0,"192.168.48.111","4942"
"09/22/23 07:05:00",0,"192.168.48.111","4938"
"09/22/23 07:05:00",0,"192.168.48.111","4493"
"09/22/23 07:05:00",0,"192.168.48.111","1712"
"09/22/23 07:06:00",0,"192.168.48.111","1479"
"09/22/23 07:06:00",0,"192.168.48.111","4891"
"09/22/23 07:07:00",0,"192.168.48.111","4556"
"09/22/23 07:07:00",0,"192.168.48.111","4501"
"09/22/23 07:07:00",0,"192.168.48.111","4988"
"09/22/23 07:08:00",0,"192.168.48.111","4323"
"09/22/23 07:09:00",0,"192.168.48.111","4936"
"09/22/23 07:09:00",0,"192.168.48.111","5029"
"09/22/23 07:09:00",0,"192.168.48.111","4987"
"09/22/23 07:10:00",0,"192.168.48.111","4880"
"09/22/23 07:15:00",0,"192.168.48.111","4703"
"09/22/23 07:16:00",0,"192.168.48.111","4978"
"09/22/23 07:21:00",0,"192.168.48.111","3842"
"09/22/23 07:22:00",0,"192.168.48.111","4796"
"09/22/23 07:25:00",0,"192.168.48.111","4795"
"09/22/23 07:29:00",0,"192.168.48.111","4934"
"09/22/23 07:30:00",0,"192.168.48.111","4935"
"09/22/23 07:31:00",0,"192.168.48.111","4977"
"09/22/23 07:31:00",0,"192.168.48.111","4906"
"09/22/23 07:33:00",0,"192.168.48.111","1223"
"09/22/23 07:36:00",0,"192.168.48.111","4369"
"09/22/23 07:40:00",0,"192.168.48.111","4534"
"09/22/23 07:42:00",0,"192.168.48.111","1535"
"09/22/23 07:42:00",0,"192.168.48.111","4375"
"09/22/23 07:43:00",0,"192.168.48.111","4518"
"09/22/23 07:43:00",0,"192.168.48.111","1408"
"09/22/23 07:44:00",0,"192.168.48.111","4814"
"09/22/23 07:45:00",0,"192.168.48.111","7047"
"09/22/23 07:49:00",0,"192.168.48.111","4898"
"09/22/23 07:49:00",0,"192.168.48.111","4769"
"09/22/23 07:50:00",0,"192.168.48.111","4784"
"09/22/23 07:52:00",0,"192.168.48.111","4895"
"09/22/23 07:52:00",0,"192.168.48.111","5048"
"09/22/23 07:53:00",0,"192.168.48.111","4684"
"09/22/23 07:53:00",0,"192.168.48.111","4342"
"09/22/23 07:54:00",0,"192.168.48.111","4976"
"09/22/23 07:54:00",0,"192.168.48.111","5022"
"09/22/23 07:55:00",0,"192.168.48.111","1461"
"09/22/23 07:55:00",0,"192.168.48.111","4775"
"09/22/23 07:56:00",0,"192.168.48.111","4530"
"09/22/23 07:56:00",0,"192.168.48.111","3005"
"09/22/23 07:57:00",0,"192.168.48.111","4867"
"09/22/23 07:58:00",0,"192.168.48.111","4523"
"09/22/23 07:59:00",0,"192.168.48.111","4806"
"09/22/23 08:03:00",0,"192.168.48.111","4741"
"09/22/23 08:07:00",0,"192.168.48.111","4966"
"09/22/23 01:56:00",0,"192.168.48.111","4963"
"09/22/23 02:04:00",0,"192.168.48.111","1363"
"09/22/23 02:08:00",0,"192.168.48.111","4268"
"09/22/23 02:19:00",0,"192.168.48.111","4666"
"09/22/23 02:29:00",0,"192.168.48.111","1370"
"09/22/23 02:29:00",0,"192.168.48.111","4709"
"09/22/23 02:36:00",0,"192.168.48.111","1427"
"09/22/23 02:36:00",0,"192.168.48.111","4693"
"09/22/23 02:36:00",0,"192.168.48.111","4823"
"09/22/23 02:36:00",0,"192.168.48.111","4508"
"09/22/23 02:37:00",0,"192.168.48.111","4781"
"09/22/23 02:38:00",0,"192.168.48.111","4862"
"09/22/23 02:41:00",0,"192.168.48.111","4811"
"09/22/23 02:41:00",0,"192.168.48.111","1419"
"09/22/23 02:46:00",0,"192.168.48.111","4706"
"09/22/23 02:47:00",0,"192.168.48.111","4975"
"09/22/23 03:00:00",0,"192.168.48.111","4633"
"09/22/23 03:00:00",0,"192.168.48.111","4824"
"09/22/23 03:00:00",0,"192.168.48.111","4630"
"09/22/23 03:01:00",0,"192.168.48.111","4940"
"09/22/23 03:01:00",0,"192.168.48.111","4353"
"09/22/23 03:01:00",0,"192.168.48.111","4569"
"09/22/23 03:02:00",0,"192.168.48.111","3618"
"09/22/23 03:02:00",0,"192.168.48.111","1856"
"09/22/23 03:02:00",0,"192.168.48.111","4927"
"09/22/23 03:03:00",0,"192.168.48.111","4451"
"09/22/23 03:03:00",0,"192.168.48.111","4756"
"09/22/23 03:03:00",0,"192.168.48.111","4442"
"09/22/23 03:03:00",0,"192.168.48.111","4787"
"09/22/23 03:04:00",0,"192.168.48.111","4599"
"09/22/23 03:04:00",0,"192.168.48.111","4851"
"09/22/23 03:04:00",0,"192.168.48.111","1384"
"09/22/23 03:04:00",0,"192.168.48.111","1389"
"09/22/23 03:04:00",0,"192.168.48.111","4792"
"09/22/23 03:05:00",0,"192.168.48.111","4690"
"09/22/23 03:06:00",0,"192.168.48.111","4381"
"09/22/23 03:06:00",0,"192.168.48.111","1434"
"09/22/23 03:06:00",0,"192.168.48.111","1579"
"09/22/23 03:06:00",0,"192.168.48.111","4819"
"09/22/23 03:06:00",0,"192.168.48.111","4943"
"09/22/23 03:07:00",0,"192.168.48.111","4552"
"09/22/23 03:08:00",0,"192.168.48.111","4629"
"09/22/23 03:10:00",0,"192.168.48.111","4184"
"09/22/23 03:10:00",0,"192.168.48.111","4520"
"09/22/23 03:10:00",0,"192.168.48.111","4986"
"09/22/23 03:15:00",0,"192.168.48.111","4386"
"09/22/23 03:16:00",0,"192.168.48.111","4617"
"09/22/23 03:17:00",0,"192.168.48.111","4924"
"09/22/23 03:20:00",0,"192.168.48.111","4738"
"09/22/23 03:23:00",0,"192.168.48.111","4502"
"09/22/23 03:25:00",0,"192.168.48.111","4551"
"09/22/23 03:29:00",0,"192.168.48.111","4661"
"09/22/23 03:33:00",0,"192.168.48.111","3346"
"09/22/23 03:33:00",0,"192.168.48.111","4673"
"09/22/23 03:42:00",0,"192.168.48.111","4503"
"09/22/23 03:54:00",0,"192.168.48.111","4611"
"09/22/23 03:55:00",0,"192.168.48.111","4482"
"09/22/23 03:58:00",0,"192.168.48.111","4827"
"09/22/23 04:00:00",0,"192.168.48.111","4977"
"09/22/23 04:00:00",0,"192.168.48.111","4506"
"09/22/23 04:01:00",0,"192.168.48.111","4867"
"09/22/23 04:01:00",0,"192.168.48.111","1408"
"09/22/23 04:01:00",0,"192.168.48.111","4620"
"09/22/23 04:01:00",0,"192.168.48.111","1851"
"09/22/23 04:01:00",0,"192.168.48.111","4871"
"09/22/23 04:01:00",0,"192.168.48.111","4596"
"09/22/23 04:01:00",0,"192.168.48.111","1462"
"09/22/23 04:02:00",0,"192.168.48.111","4894"
"09/22/23 04:02:00",0,"192.168.48.111","4905"
"09/22/23 04:02:00",0,"192.168.48.111","4301"
"09/22/23 04:02:00",0,"192.168.48.111","4845"
"09/22/23 04:02:00",0,"192.168.48.111","4800"
"09/22/23 04:02:00",0,"192.168.48.111","4655"
"09/22/23 04:02:00",0,"192.168.48.111","4646"
"09/22/23 04:02:00",0,"192.168.48.111","1821"
"09/22/23 04:02:00",0,"192.168.48.111","4962"
"09/22/23 04:02:00",0,"192.168.48.111","4196"
"09/22/23 04:02:00",0,"192.168.48.111","4532"
"09/22/23 04:02:00",0,"192.168.48.111","4910"
"09/22/23 04:02:00",0,"192.168.48.111","4460"
"09/22/23 04:03:00",0,"192.168.48.111","4746"
"09/22/23 04:03:00",0,"192.168.48.111","4961"
"09/22/23 04:03:00",0,"192.168.48.111","4898"
"09/22/23 04:03:00",0,"192.168.48.111","4796"
"09/22/23 04:04:00",0,"192.168.48.111","4831"
"09/22/23 04:04:00",0,"192.168.48.111","4446"
"09/22/23 04:04:00",0,"192.168.48.111","4684"
"09/22/23 04:04:00",0,"192.168.48.111","4303"
"09/22/23 04:04:00",0,"192.168.48.111","4618"
"09/22/23 04:04:00",0,"192.168.48.111","5017"
"09/22/23 04:04:00",0,"192.168.48.111","4419"
"09/22/23 04:04:00",0,"192.168.48.111","4375"
"09/22/23 04:05:00",0,"192.168.48.111","4584"
"09/22/23 04:06:00",0,"192.168.48.111","5037"
"09/22/23 04:06:00",0,"192.168.48.111","5047"
"09/22/23 04:07:00",0,"192.168.48.111","3047"
"09/22/23 04:08:00",0,"192.168.48.111","4292"
"09/22/23 04:08:00",0,"192.168.48.111","4766"
"09/22/23 04:09:00",0,"192.168.48.111","4853"
"09/22/23 04:09:00",0,"192.168.48.111","4773"
"09/22/23 04:09:00",0,"192.168.48.111","1439"
"09/22/23 04:10:00",0,"192.168.48.111","4659"
"09/22/23 04:10:00",0,"192.168.48.111","1234"
"09/22/23 04:10:00",0,"192.168.48.111","4316"
"09/22/23 04:10:00",0,"192.168.48.111","4450"
"09/22/23 04:11:00",0,"192.168.48.111","4260"
"09/22/23 04:12:00",0,"192.168.48.111","4540"
"09/22/23 04:13:00",0,"192.168.48.111","1223"
"09/22/23 04:13:00",0,"192.168.48.111","4991"
"09/22/23 04:13:00",0,"192.168.48.111","1571"
"09/22/23 04:14:00",0,"192.168.48.111","1479"
"09/22/23 04:15:00",0,"192.168.48.111","1512"
"09/22/23 04:17:00",0,"192.168.48.111","4465"
"09/22/23 04:18:00",0,"192.168.48.111","4976"
"09/22/23 04:23:00",0,"192.168.48.111","4470"
"09/22/23 04:26:00",0,"192.168.48.111","4297"
"09/22/23 04:31:00",0,"192.168.48.111","4608"
"09/22/23 04:49:00",0,"192.168.48.111","4481"
"09/22/23 05:01:00",0,"192.168.48.111","4348"
"09/22/23 05:04:00",0,"192.168.48.111","3345"
"09/22/23 05:05:00",0,"192.168.48.111","4530"
"09/22/23 05:06:00",0,"192.168.48.111","1535"
"09/22/23 05:07:00",0,"192.168.48.111","4969"
"09/22/23 05:07:00",0,"192.168.48.111","1205"
"09/22/23 05:12:00",0,"192.168.48.111","4727"
"09/22/23 05:20:00",0,"192.168.48.111","4908"
"09/22/23 05:22:00",0,"192.168.48.111","3598"
"09/22/23 05:26:00",0,"192.168.48.111","4452"
"09/22/23 05:35:00",0,"192.168.48.111","1849"
"09/22/23 05:50:00",0,"192.168.48.111","1411"
"09/22/23 06:02:00",0,"192.168.48.111","1400"
"09/22/23 06:03:00",0,"192.168.48.111","1799"
"09/22/23 06:03:00",0,"192.168.48.111","1848"
"09/22/23 06:16:00",0,"192.168.48.111","1770"
"09/22/23 06:18:00",0,"192.168.48.111","1842"
"09/22/23 06:18:00",0,"192.168.48.111","1765"
"09/22/23 06:20:00",0,"192.168.48.111","1827"
"09/22/23 06:22:00",0,"192.168.48.111","1843"
"09/22/23 06:23:00",0,"192.168.48.111","1833"
"09/22/23 06:29:00",0,"192.168.48.111","1837"
"09/22/23 07:28:00",0,"192.168.48.111","1701"
"09/22/23 09:03:00",0,"192.168.48.111","1071"
"09/22/23 09:06:00",0,"192.168.48.111","1744"
"09/22/23 10:03:00",0,"192.168.48.111","1850"
"09/22/23 10:23:00",0,"192.168.48.111","4485"
"09/22/23 10:27:00",0,"192.168.48.111","5032"
"09/22/23 10:32:00",0,"192.168.48.111","4988"
"09/22/23 10:33:00",0,"192.168.48.111","1662"
"09/22/23 11:00:00",0,"192.168.48.111","4642"
"09/22/23 11:00:00",0,"192.168.48.111","4255"
"09/22/23 11:01:00",0,"192.168.48.111","4802"
"09/22/23 11:01:00",0,"192.168.48.111","1393"
"09/22/23 11:01:00",0,"192.168.48.111","4400"
"09/22/23 11:01:00",0,"192.168.48.111","4586"
"09/22/23 11:01:00",0,"192.168.48.111","4295"
"09/22/23 11:01:00",0,"192.168.48.111","4592"
"09/22/23 11:01:00",0,"192.168.48.111","1405"
"09/22/23 11:01:00",0,"192.168.48.111","4676"
"09/22/23 11:01:00",0,"192.168.48.111","4963"
"09/22/23 11:01:00",0,"192.168.48.111","4325"
"09/22/23 11:01:00",0,"192.168.48.111","4669"
"09/22/23 11:02:00",0,"192.168.48.111","4417"
"09/22/23 11:02:00",0,"192.168.48.111","4547"
"09/22/23 11:02:00",0,"192.168.48.111","5010"
"09/22/23 11:02:00",0,"192.168.48.111","1455"
"09/22/23 11:02:00",0,"192.168.48.111","4709"
"09/22/23 11:02:00",0,"192.168.48.111","4373"
"09/22/23 11:03:00",0,"192.168.48.111","4436"
"09/22/23 11:04:00",0,"192.168.48.111","4931"
"09/22/23 11:04:00",0,"192.168.48.111","4433"
"09/22/23 11:04:00",0,"192.168.48.111","4657"
"09/22/23 11:04:00",0,"192.168.48.111","4430"
"09/22/23 11:04:00",0,"192.168.48.111","4909"
"09/22/23 11:05:00",0,"192.168.48.111","4443"
"09/22/23 11:05:00",0,"192.168.48.111","4706"
"09/22/23 11:05:00",0,"192.168.48.111","4815"
"09/22/23 11:05:00",0,"192.168.48.111","4761"
"09/22/23 11:05:00",0,"192.168.48.111","4666"
"09/22/23 11:05:00",0,"192.168.48.111","4437"
"09/22/23 11:05:00",0,"192.168.48.111","4290"
"09/22/23 11:05:00",0,"192.168.48.111","3042"
"09/22/23 11:06:00",0,"192.168.48.111","1839"
"09/22/23 11:06:00",0,"192.168.48.111","4411"
"09/22/23 11:06:00",0,"192.168.48.111","1588"
"09/22/23 11:06:00",0,"192.168.48.111","4975"
"09/22/23 11:07:00",0,"192.168.48.111","4363"
"09/22/23 11:10:00",0,"192.168.48.111","4925"
"09/22/23 11:10:00",0,"192.168.48.111","4438"
"09/22/23 11:11:00",0,"192.168.48.111","4508"
"09/22/23 11:13:00",0,"192.168.48.111","4516"
"09/22/23 11:15:00",0,"192.168.48.111","4780"
"09/22/23 11:28:00",0,"192.168.48.111","4720"
"09/23/23 03:09:00",0,"192.168.48.111","1427"
"09/23/23 05:22:00",0,"192.168.48.111","5026"
"09/23/23 05:38:00",0,"192.168.48.111","1288"
"09/23/23 05:45:00",0,"192.168.48.111","1843"
"09/23/23 05:49:00",0,"192.168.48.111","1827"
"09/23/23 06:05:00",0,"192.168.48.111","4979"
"09/23/23 06:07:00",0,"192.168.48.111","1849"
"09/23/23 06:10:00",0,"192.168.48.111","1735"
"09/23/23 06:11:00",0,"192.168.48.111","1593"
"09/23/23 06:13:00",0,"192.168.48.111","1411"
"09/23/23 06:15:00",0,"192.168.48.111","5020"
"09/23/23 06:16:00",0,"192.168.48.111","4386"
"09/23/23 06:26:00",0,"192.168.48.111","1551"
"09/23/23 06:28:00",0,"192.168.48.111","4756"
"09/23/23 06:29:00",0,"192.168.48.111","4473"
"09/23/23 06:29:00",0,"192.168.48.111","3345"
"09/23/23 06:32:00",0,"192.168.48.111","1205"
"09/23/23 06:36:00",0,"192.168.48.111","4787"
"09/23/23 06:36:00",0,"192.168.48.111","4760"
"09/23/23 06:38:00",0,"192.168.48.111","4924"
"09/23/23 06:39:00",0,"192.168.48.111","4972"
"09/23/23 06:40:00",0,"192.168.48.111","3598"
"09/23/23 06:40:00",0,"192.168.48.111","4798"
"09/23/23 06:40:00",0,"192.168.48.111","4573"
"09/23/23 06:42:00",0,"192.168.48.111","4910"
"09/23/23 06:42:00",0,"192.168.48.111","4922"
"09/23/23 06:43:00",0,"192.168.48.111","4454"
"09/23/23 06:43:00",0,"192.168.48.111","4451"
"09/23/23 06:44:00",0,"192.168.48.111","4254"
"09/23/23 06:44:00",0,"192.168.48.111","4597"
"09/23/23 06:45:00",0,"192.168.48.111","4364"
"09/23/23 06:51:00",0,"192.168.48.111","1473"
"09/23/23 06:53:00",0,"192.168.48.111","4450"
"09/23/23 06:54:00",0,"192.168.48.111","4339"
"09/23/23 06:57:00",0,"192.168.48.111","1318"
"09/23/23 07:01:00",0,"192.168.48.111","1850"
"09/23/23 07:01:00",0,"192.168.48.111","4685"
"09/23/23 07:01:00",0,"192.168.48.111","3080"
"09/23/23 07:01:00",0,"192.168.48.111","4942"
"09/23/23 07:01:00",0,"192.168.48.111","4574"
"09/23/23 07:02:00",0,"192.168.48.111","4183"
"09/23/23 07:04:00",0,"192.168.48.111","1377"
"09/23/23 07:05:00",0,"192.168.48.111","4988"
"09/23/23 07:06:00",0,"192.168.48.111","5029"
"09/23/23 07:06:00",0,"192.168.48.111","4724"
"09/23/23 07:06:00",0,"192.168.48.111","1415"
"09/23/23 07:07:00",0,"192.168.48.111","1424"
"09/23/23 07:07:00",0,"192.168.48.111","4936"
"09/23/23 07:07:00",0,"192.168.48.111","4600"
"09/23/23 07:07:00",0,"192.168.48.111","4830"
"09/23/23 07:07:00",0,"192.168.48.111","5032"
"09/23/23 07:10:00",0,"192.168.48.111","4695"
"09/23/23 07:10:00",0,"192.168.48.111","4501"
"09/23/23 07:10:00",0,"192.168.48.111","4612"
"09/23/23 07:10:00",0,"192.168.48.111","3989"
"09/23/23 07:10:00",0,"192.168.48.111","4500"
"09/23/23 07:10:00",0,"192.168.48.111","4938"
"09/23/23 07:11:00",0,"192.168.48.111","4323"
"09/23/23 07:12:00",0,"192.168.48.111","4703"
"09/23/23 07:12:00",0,"192.168.48.111","4485"
"09/23/23 07:13:00",0,"192.168.48.111","1479"
"09/23/23 07:16:00",0,"192.168.48.111","4987"
"09/23/23 07:16:00",0,"192.168.48.111","4389"
"09/23/23 07:16:00",0,"192.168.48.111","4388"
"09/23/23 07:17:00",0,"192.168.48.111","1314"
"09/23/23 07:18:00",0,"192.168.48.111","4935"
"09/23/23 07:22:00",0,"192.168.48.111","4900"
"09/23/23 07:24:00",0,"192.168.48.111","4977"
"09/23/23 07:26:00",0,"192.168.48.111","1408"
"09/23/23 07:28:00",0,"192.168.48.111","1439"
"09/23/23 07:30:00",0,"192.168.48.111","4895"
"09/23/23 07:31:00",0,"192.168.48.111","4534"
"09/23/23 07:31:00",0,"192.168.48.111","4796"
"09/23/23 07:34:00",0,"192.168.48.111","4647"
"09/23/23 07:38:00",0,"192.168.48.111","4784"
"09/23/23 07:39:00",0,"192.168.48.111","4518"
"09/23/23 07:39:00",0,"192.168.48.111","4853"
"09/23/23 07:45:00",0,"192.168.48.111","5048"
"09/23/23 07:46:00",0,"192.168.48.111","4369"
"09/23/23 07:46:00",0,"192.168.48.111","1223"
"09/23/23 07:47:00",0,"192.168.48.111","4814"
"09/23/23 07:47:00",0,"192.168.48.111","5017"
"09/23/23 07:47:00",0,"192.168.48.111","4530"
"09/23/23 07:48:00",0,"192.168.48.111","4684"
"09/23/23 07:48:00",0,"192.168.48.111","4905"
"09/23/23 07:50:00",0,"192.168.48.111","3005"
"09/23/23 07:50:00",0,"192.168.48.111","4769"
"09/23/23 07:51:00",0,"192.168.48.111","3047"
"09/23/23 07:51:00",0,"192.168.48.111","4775"
"09/23/23 07:51:00",0,"192.168.48.111","4898"
"09/23/23 07:53:00",0,"192.168.48.111","4978"
"09/23/23 07:53:00",0,"192.168.48.111","4867"
"09/23/23 07:54:00",0,"192.168.48.111","4806"
"09/23/23 07:55:00",0,"192.168.48.111","4667"
"09/23/23 07:57:00",0,"192.168.48.111","4200"
"09/23/23 08:02:00",0,"192.168.48.111","4966"
"09/23/23 11:43:00",0,"192.168.48.111","4706"
"09/23/23 12:04:00",0,"192.168.48.111","1363"
"09/23/23 12:19:00",0,"192.168.48.111","4268"
"09/23/23 12:36:00",0,"192.168.48.111","4417"
"09/23/23 01:01:00",0,"192.168.48.111","3346"
"09/23/23 01:02:00",0,"192.168.48.111","4986"
"09/23/23 01:02:00",0,"192.168.48.111","4755"
"09/23/23 01:02:00",0,"192.168.48.111","4756"
"09/23/23 01:02:00",0,"192.168.48.111","4441"
"09/23/23 01:03:00",0,"192.168.48.111","4824"
"09/23/23 01:03:00",0,"192.168.48.111","1856"
"09/23/23 01:03:00",0,"192.168.48.111","5020"
"09/23/23 01:04:00",0,"192.168.48.111","1100"
"09/23/23 01:04:00",0,"192.168.48.111","4633"
"09/23/23 01:09:00",0,"192.168.48.111","4184"
"09/23/23 01:15:00",0,"192.168.48.111","4386"
"09/23/23 01:20:00",0,"192.168.48.111","4520"
"09/23/23 01:20:00",0,"192.168.48.111","1576"
"09/23/23 02:00:00",0,"192.168.48.111","4927"
"09/23/23 02:00:00",0,"192.168.48.111","4911"
"09/23/23 02:01:00",0,"192.168.48.111","4469"
"09/23/23 02:01:00",0,"192.168.48.111","4303"
"09/23/23 02:01:00",0,"192.168.48.111","4977"
"09/23/23 02:01:00",0,"192.168.48.111","4766"
"09/23/23 02:01:00",0,"192.168.48.111","4256"
"09/23/23 02:02:00",0,"192.168.48.111","4684"
"09/23/23 02:02:00",0,"192.168.48.111","4746"
"09/23/23 02:02:00",0,"192.168.48.111","1439"
"09/23/23 02:02:00",0,"192.168.48.111","1408"
"09/23/23 02:02:00",0,"192.168.48.111","4867"
"09/23/23 02:03:00",0,"192.168.48.111","4795"
"09/23/23 02:03:00",0,"192.168.48.111","4906"
"09/23/23 02:03:00",0,"192.168.48.111","4655"
"09/23/23 02:03:00",0,"192.168.48.111","4762"
"09/23/23 02:04:00",0,"192.168.48.111","1821"
"09/23/23 02:04:00",0,"192.168.48.111","1853"
"09/23/23 02:04:00",0,"192.168.48.111","4976"
"09/23/23 02:04:00",0,"192.168.48.111","3047"
"09/23/23 02:04:00",0,"192.168.48.111","4898"
"09/23/23 02:05:00",0,"192.168.48.111","4792"
"09/23/23 02:05:00",0,"192.168.48.111","5013"
"09/23/23 02:05:00",0,"192.168.48.111","4584"
"09/23/23 02:05:00",0,"192.168.48.111","4796"
"09/23/23 02:05:00",0,"192.168.48.111","1094"
"09/23/23 02:05:00",0,"192.168.48.111","4332"
"09/23/23 02:05:00",0,"192.168.48.111","4870"
"09/23/23 02:06:00",0,"192.168.48.111","4292"
"09/23/23 02:07:00",0,"192.168.48.111","4849"
"09/23/23 02:07:00",0,"192.168.48.111","4375"
"09/23/23 02:08:00",0,"192.168.48.111","4597"
"09/23/23 02:09:00",0,"192.168.48.111","4260"
"09/23/23 02:09:00",0,"192.168.48.111","4316"
"09/23/23 02:09:00",0,"192.168.48.111","4978"
"09/23/23 02:10:00",0,"192.168.48.111","1223"
"09/23/23 02:10:00",0,"192.168.48.111","4991"
"09/23/23 02:11:00",0,"192.168.48.111","4369"
"09/23/23 02:12:00",0,"192.168.48.111","4934"
"09/23/23 02:13:00",0,"192.168.48.111","1512"
"09/23/23 02:25:00",0,"192.168.48.111","4481"
"09/23/23 02:26:00",0,"192.168.48.111","4709"
"09/23/23 02:26:00",0,"192.168.48.111","4297"
"09/23/23 02:31:00",0,"192.168.48.111","1479"
"09/23/23 02:31:00",0,"192.168.48.111","1835"
"09/23/23 02:32:00",0,"192.168.48.111","1763"
"09/23/23 02:34:00",0,"192.168.48.111","4666"
"09/23/23 02:39:00",0,"192.168.48.111","1427"
"09/23/23 02:41:00",0,"192.168.48.111","1419"
"09/23/23 02:41:00",0,"192.168.48.111","4586"
"09/23/23 02:44:00",0,"192.168.48.111","4463"
"09/23/23 02:44:00",0,"192.168.48.111","4781"
"09/23/23 02:48:00",0,"192.168.48.111","1280"
"09/23/23 03:01:00",0,"192.168.48.111","4276"
"09/23/23 03:02:00",0,"192.168.48.111","1389"
"09/23/23 03:02:00",0,"192.168.48.111","4196"
"09/23/23 03:03:00",0,"192.168.48.111","3350"
"09/23/23 03:03:00",0,"192.168.48.111","4552"
"09/23/23 03:03:00",0,"192.168.48.111","4454"
"09/23/23 03:03:00",0,"192.168.48.111","4492"
"09/23/23 03:03:00",0,"192.168.48.111","4451"
"09/23/23 03:04:00",0,"192.168.48.111","4819"
"09/23/23 03:04:00",0,"192.168.48.111","1579"
"09/23/23 03:04:00",0,"192.168.48.111","4943"
"09/23/23 03:04:00",0,"192.168.48.111","4618"
"09/23/23 03:06:00",0,"192.168.48.111","4626"
"09/23/23 03:06:00",0,"192.168.48.111","4617"
"09/23/23 03:07:00",0,"192.168.48.111","4979"
"09/23/23 03:07:00",0,"192.168.48.111","4382"
"09/23/23 03:08:00",0,"192.168.48.111","1234"
"09/23/23 03:08:00",0,"192.168.48.111","4798"
"09/23/23 03:09:00",0,"192.168.48.111","4450"
"09/23/23 03:09:00",0,"192.168.48.111","4800"
"09/23/23 03:10:00",0,"192.168.48.111","4361"
"09/23/23 03:10:00",0,"192.168.48.111","4969"
"09/23/23 03:10:00",0,"192.168.48.111","4324"
"09/23/23 03:11:00",0,"192.168.48.111","4608"
"09/23/23 03:13:00",0,"192.168.48.111","4616"
"09/23/23 03:13:00",0,"192.168.48.111","4486"
"09/23/23 03:14:00",0,"192.168.48.111","4813"
"09/23/23 03:14:00",0,"192.168.48.111","4673"
"09/23/23 03:15:00",0,"192.168.48.111","4595"
"09/23/23 03:16:00",0,"192.168.48.111","4580"
"09/23/23 03:16:00",0,"192.168.48.111","1205"
"09/23/23 03:16:00",0,"192.168.48.111","5027"
"09/23/23 03:16:00",0,"192.168.48.111","4551"
"09/23/23 03:19:00",0,"192.168.48.111","4760"
"09/23/23 03:19:00",0,"192.168.48.111","4924"
"09/23/23 03:21:00",0,"192.168.48.111","4908"
"09/23/23 03:21:00",0,"192.168.48.111","4381"
"09/23/23 03:21:00",0,"192.168.48.111","4446"
"09/23/23 03:24:00",0,"192.168.48.111","3598"
"09/23/23 03:30:00",0,"192.168.48.111","4661"
"09/23/23 03:35:00",0,"192.168.48.111","4730"
"09/23/23 03:59:00",0,"192.168.48.111","4827"
"09/23/23 04:00:00",0,"192.168.48.111","4845"
"09/23/23 04:03:00",0,"192.168.48.111","4530"
"09/23/23 05:06:00",0,"192.168.48.111","1701"
"09/23/23 05:44:00",0,"192.168.48.111","1431"
"09/23/23 05:47:00",0,"192.168.48.111","1770"
"09/23/23 05:49:00",0,"192.168.48.111","1825"
"09/23/23 06:07:00",0,"192.168.48.111","1850"
"09/23/23 06:08:00",0,"192.168.48.111","1842"
"09/23/23 06:18:00",0,"192.168.48.111","1837"
"09/23/23 06:19:00",0,"192.168.48.111","1843"
"09/23/23 06:25:00",0,"192.168.48.111","1799"
"09/23/23 06:25:00",0,"192.168.48.111","1827"
"09/23/23 06:27:00",0,"192.168.48.111","1713"
"09/23/23 06:29:00",0,"192.168.48.111","1791"
"09/23/23 06:44:00",0,"192.168.48.111","1347"
"09/23/23 07:01:00",0,"192.168.48.111","3042"
"09/23/23 07:01:00",0,"192.168.48.111","4436"
"09/23/23 07:01:00",0,"192.168.48.111","1393"
"09/23/23 07:01:00",0,"192.168.48.111","4325"
"09/23/23 07:01:00",0,"192.168.48.111","4547"
"09/23/23 07:01:00",0,"192.168.48.111","4417"
"09/23/23 07:02:00",0,"192.168.48.111","4592"
"09/23/23 07:03:00",0,"192.168.48.111","1744"
"09/23/23 07:06:00",0,"192.168.48.111","1839"
"09/23/23 07:06:00",0,"192.168.48.111","4411"
"09/23/23 07:06:00",0,"192.168.48.111","1588"
"09/23/23 07:29:00",0,"192.168.48.111","4611"
"09/23/23 09:02:00",0,"192.168.48.111","4718"
"09/23/23 09:02:00",0,"192.168.48.111","1616"
"09/23/23 10:29:00",0,"192.168.48.111","4988"
"09/23/23 10:42:00",0,"192.168.48.111","3842"
